Ticker,Year,Sector,Class,Class_Label,Annual_Price_Change_Pct,Performance_Label,Revenue,Revenue Growth,Revenue_Growth_Label,Gross Profit,Operating Income,Net Income,EPS,EPS Diluted,Gross Margin,EBIT Margin,EBITDA Margin,Net Profit Margin,Profit_Margin_Tier,Free Cash Flow margin,Operating Cash Flow,Free Cash Flow,Capital Expenditure,Total assets,Total liabilities,Total shareholders equity,Cash and short-term investments,Total debt,Net Debt,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,priceToBookRatio,Enterprise Value over EBITDA,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,ROIC,Debt to Equity,Debt to Assets,Leverage_Bucket,currentRatio,quickRatio,interestCoverage,Revenue per Share,Net Income per Share,Book Value per Share,Dividend per Share,dividendYield,Gross Profit Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth
APD,2015,Basic Materials,1,Positive Return,24.220298510661483,Strong Outperformer (>20%),7824300000.0,-0.2505,Declining,2226100000.0,1233200000.0,1277900000.0,5.95,5.88,0.2845,0.2148,0.325,0.1633,Medium (10-20%),0.1131,2047000000.0,884600000.0,-1162400000.0,17334500000.0,9953400000.0,7249000000.0,206400000.0,5879000000.0,5672600000.0,25372314860.0004,31044914860.0004,19.8354,3.2428,4.5278,12.2253,0.1619,0.1763,0.0504,0.0504,0.8109999999999999,0.3392,Moderate (0.5-1x),0.767,0.56714411151356,16.3512,36.409,5.9465,33.732,3.2,0.0270320970374189,-0.2075,0.2886,0.2768,-0.0653,0.0691
APD,2016,Basic Materials,1,Positive Return,18.114728180677083,Outperformer (5-20%),7503700000.0,-0.0409999999999999,Declining,2326400000.0,1535100000.0,631100000.0,2.92,2.89,0.31,0.1571,0.271,0.0841,Low (0-10%),0.1801,2258800000.0,1351100000.0,-907700000.0,18028600000.0,10815200000.0,7079600000.0,1293200000.0,5210900000.0,3917700000.0,30116628428.8296,34034328428.8296,47.6284,4.0136,5.169,16.7368,0.0679,0.0891,0.0656,0.0656,0.736,0.289,Moderate (0.5-1x),1.315,0.92662422710243,10.2335,34.6751,2.9164,32.715,3.39,0.023808149824679,0.0451,-0.5061,-0.5092,0.1035,0.5274
APD,2017,Basic Materials,0,Negative/Flat Return,-0.6056316550036429,Neutral (-5% to 5%),8187600000.0,0.0911,Moderate (5-15%),2436100000.0,1440000000.0,3000400000.0,13.76,13.65,0.2975,0.4131,0.519,0.3665,High (≥20%),0.1825,2534100000.0,1494400000.0,-1039700000.0,18467200000.0,8281700000.0,10086200000.0,3677600000.0,3962800000.0,285200000.0,33173111561.8,33458311561.8,11.061,4.0516,3.6932,7.8768,0.2537,0.2975,0.0705,0.0705,0.3929,0.2146,Conservative (<0.5x),2.361,2.1453194053837,28.0423,37.5578,13.7633,46.267,3.62,0.024854247613314,0.0472,3.7542,3.7123,0.1219,0.1061
APD,2018,Basic Materials,1,Positive Return,50.44988999302375,Strong Outperformer (>20%),8930200000.0,0.0907,Moderate (5-15%),2740700000.0,1965600000.0,1497800000.0,6.83,6.78,0.3069,0.241,0.35,0.1677,Medium (10-20%),0.1104,2554700000.0,986300000.0,-1568400000.0,19178300000.0,8002000000.0,10857500000.0,2976000000.0,3812600000.0,836600000.0,37151338997.28,37987938997.28,24.8067,4.1602,3.8583,12.1628,0.1182,0.138,0.0877,0.0877,0.3511,0.1988,Conservative (<0.5x),2.173,1.9486378993286,16.495,40.7214,6.8299,49.51,5.2,0.024478846142685,0.125,-0.5008,-0.5036,0.0081,-0.34
AXP,2014,Financial Services,0,Negative/Flat Return,-24.193148260264028,Heavy Decline (<-20%),32144000000.0,0.0356,Flat (0-5%),32144000000.0,8991000000.0,5885000000.0,5.58,5.56,1.0,0.2797,0.311,0.1831,Medium (10-20%),0.3047,10990000000.0,9795000000.0,-1195000000.0,159103000000.0,138430000000.0,20673000000.0,,61435000000.0,,96266302769.52,113232858295.0,16.6738,2.9948,4.7031,12.3173,,0.2847,,,2.9718,0.3861,High (>2x),,,0.0,30.7598,5.6316,19.783,0.98,0.0114955906431439,0.0356,0.0982,0.1365,0.2858,0.2989
AXP,2015,Financial Services,1,Positive Return,11.730912810560367,Outperformer (5-20%),30830000000.0,-0.0409,Declining,30830000000.0,7938000000.0,5163000000.0,5.07,5.05,1.0,0.2575,0.291,0.1675,Medium (10-20%),0.3038,10706000000.0,9365000000.0,-1341000000.0,161184000000.0,140511000000.0,20673000000.0,42589000000.0,52873000000.0,,68454303944.65,113232858295.0,13.7179,2.2204,3.3609,12.3173,,0.2497,,,2.5576,0.3279999999999999,High (>2x),1.8193212931099,1.1213483710532,0.0,30.8609,5.1682,20.694000000000003,1.1,0.017862552843932,-0.0409,-0.1227,-0.0914,-0.0258,-0.0439
AXP,2016,Financial Services,1,Positive Return,33.92049612708921,Strong Outperformer (>20%),33411000000.0,0.0837,Moderate (5-15%),33411000000.0,8042000000.0,5375000000.0,5.63,5.61,1.0,0.2407,0.273,0.1609,Medium (10-20%),0.207,8291000000.0,6916000000.0,-1375000000.0,158893000000.0,138392000000.0,20501000000.0,47138000000.0,52571000000.0,,68964492807.65,113232858295.0,13.3837,2.0641,3.4292,12.3173,,0.2622,,,2.5643,0.3309,High (>2x),1.8167064621985,1.2412503032547,0.0,35.8103,5.761,21.973000000000003,1.19,0.0178347093616899,0.0837,0.0411,0.1105,-0.2256,-0.2615
AXP,2017,Financial Services,0,Negative/Flat Return,-2.255999408630176,Neutral (-5% to 5%),34118000000.0,0.0212,Flat (0-5%),34118000000.0,7425000000.0,2748000000.0,3.0,2.99,1.0,0.2176,0.256,0.0805,Low (0-10%),0.3657,13540000000.0,12478000000.0,-1062000000.0,181196000000.0,162935000000.0,18261000000.0,60706000000.0,59082000000.0,,85879548975.0,113232858295.0,32.98,2.5171,4.7842,12.3173,,0.1505,,,3.2354,0.3261,High (>2x),1.7691887316096002,1.2584357553872,0.0,38.6387,3.1121,20.681,1.31,0.014638970634486,0.0212,-0.4887,-0.4671,0.6331,0.8042
AXP,2018,Financial Services,1,Positive Return,32.01876328800341,Strong Outperformer (>20%),36986000000.0,0.0841,Moderate (5-15%),36986000000.0,8122000000.0,6921000000.0,7.93,7.91,1.0,0.2196,0.255,0.1871,Medium (10-20%),0.206,8930000000.0,7620000000.0,-1310000000.0,188602000000.0,166312000000.0,22290000000.0,51637000000.0,61523000000.0,19599000000.0,81428235061.96,115442235061.96,12.0202,2.2016,3.6606,12.2615,,0.3105,,,2.7601,0.3262,High (>2x),1.8204959239852,1.1676852275022,0.0,43.2079,8.0853,26.04,1.44,0.016350770925018,0.0841,1.5186,1.6433,-0.3405,-0.3893
BA,2014,Industrials,1,Positive Return,14.091453712523975,Outperformer (5-20%),90762000000.0,0.0478,Flat (0-5%),14010000000.0,7483000000.0,5446000000.0,7.47,7.38,0.1544,0.0823,0.103,0.06,Low (0-10%),0.0733,8858000000.0,6656000000.0,-2202000000.0,92921000000.0,84131000000.0,8665000000.0,13092000000.0,9070000000.0,-4022000000.0,92666701060.82,88644701060.82,17.4003,1.021,136.8784,9.4544,0.1783,0.6285,0.1443,0.1443,1.0467,0.0976,Elevated (1-2x),1.405,0.5055045300935,22.4324,127.3083,7.6389,12.154000000000002,2.92,0.025632500885813,0.049,0.1878,0.2388,0.083,0.0855
BA,2015,Industrials,1,Positive Return,15.433863604602411,Outperformer (5-20%),96114000000.0,0.059,Moderate (5-15%),14026000000.0,7444000000.0,5176000000.0,7.52,7.44,0.1459,0.0773,0.096,0.0539,Low (0-10%),0.0724,9363000000.0,6955000000.0,-2408000000.0,94408000000.0,88011000000.0,6335000000.0,12052000000.0,9964000000.0,-2088000000.0,96872933206.29,94784933206.29,19.2274,1.0079,0.0,10.2326,0.1731,0.8170000000000001,0.1405,0.1405,1.5728,0.1055,Elevated (1-2x),1.354,0.48272236769023,27.0182,143.4572,7.7256,9.455,3.64,0.02815202062897,0.0011,-0.0496,0.0067,0.057,0.0449
BA,2016,Industrials,1,Positive Return,93.11482627129332,Strong Outperformer (>20%),93496000000.0,-0.0272,Declining,14470000000.0,6534000000.0,5034000000.0,7.92,7.83,0.1548,0.0651,0.085,0.0538,Low (0-10%),0.0847,10496000000.0,7921000000.0,-2575000000.0,89997000000.0,89120000000.0,817000000.0,10029000000.0,9952000000.0,-77000000.0,96876531636.94,96799531636.94,19.8194,1.0362,0.0,12.1333,0.2001,6.1616,0.1354,0.1354,12.1812,0.1106,High (>2x),1.246,0.46000718075558,19.8987,151.4925,8.1566,1.324,4.36,0.030137650218952,0.0317,-0.0274,0.0532,0.121,0.1389
BA,2017,Industrials,1,Positive Return,10.776712741425449,Outperformer (5-20%),94005000000.0,0.0054,Flat (0-5%),17393000000.0,10323000000.0,8458000000.0,14.03,13.85,0.185,0.1113,0.133,0.09,Low (0-10%),0.1245,13346000000.0,11699000000.0,-1647000000.0,112362000000.0,110649000000.0,1656000000.0,9992000000.0,11117000000.0,1125000000.0,176791528767.32,177916528767.32,21.1575,1.8807,0.0,14.2174,0.3643,5.1075,0.2225,0.2225,6.7132,0.0989,High (>2x),1.141,0.3234513985639299,29.075,157.8381,14.2013,2.78,5.68,0.01992000008105,0.2019999999999999,0.6802,0.7715,0.2715,0.477
BA,2018,Industrials,1,Positive Return,2.9201564729036003,Neutral (-5% to 5%),101127000000.0,0.0758,Moderate (5-15%),19637000000.0,11912000000.0,10460000000.0,18.05,17.85,0.1942,0.1194,0.14,0.1034,Medium (10-20%),0.1357,15322000000.0,13720000000.0,-1602000000.0,117359000000.0,116949000000.0,339000000.0,8564000000.0,13847000000.0,5283000000.0,183143031502.5,188426031502.5,17.867,1.811,0.0,13.276,0.5539,30.8555,0.2455,0.2455,40.8466,0.118,High (>2x),1.0759999999999998,0.3106508150508599,25.4295,178.0764,18.4192,0.597,6.84,0.021778651349152,0.129,0.2367,0.2865,0.1481,0.1727
BAC,2014,Financial Services,0,Negative/Flat Return,-4.829020576408323,Neutral (-5% to 5%),85894000000.0,-0.0343,Declining,85894000000.0,10238000000.0,5520000000.0,0.43,0.42,1.0,0.0927,0.122,0.0643,Low (0-10%),0.3585,30795000000.0,30795000000.0,0.0,2104534000000.0,1861063000000.0,243471000000.0,,475588000000.0,,188139298836.74,91265942827.9199,41.6047,2.1904,1.1364,2.7888,,0.0227,,,1.9534,0.226,Elevated (1-2x),,,0.0,8.1588,0.5243,23.126,0.12,0.0131587992755689,-0.0343,-0.556,-0.5426,-0.6682,-0.6682
BAC,2015,Financial Services,1,Positive Return,36.615373714482175,Strong Outperformer (>20%),82965000000.0,-0.0341,Declining,82965000000.0,25348000000.0,15910000000.0,1.38,1.31,1.0,0.2674,0.296,0.1918,Medium (10-20%),0.3423,28397000000.0,28397000000.0,0.0,2144287000000.0,1888111000000.0,256176000000.0,559805000000.0,439153000000.0,,175242032862.93,91265942827.9199,12.1957,2.1122,0.9747,2.7888,,0.0621,,,1.7143,0.2048,Elevated (1-2x),0.39870813479015,0.37780272895524,0.0,7.9299,1.5207,24.486,0.2,0.021551472080255,-0.0341,2.2232,2.2093,-0.0779,-0.0779
BAC,2016,Financial Services,1,Positive Return,33.09555975555829,Strong Outperformer (>20%),83701000000.0,0.0089,Flat (0-5%),83701000000.0,28618000000.0,17822000000.0,1.57,1.49,1.0,0.2989,0.326,0.2129,High (≥20%),0.2064,17277000000.0,17277000000.0,0.0,2188067000000.0,1921872000000.0,266195000000.0,563908000000.0,411058000000.0,,227666701114.62,91265942827.9199,14.3503,2.72,1.1814,2.7888,,0.067,,,1.5442,0.1879,Elevated (1-2x),0.38691535211442,0.366464189425,0.0,8.1389,1.733,25.884,0.25,0.018922239788342,0.0089,0.1187,0.1377,-0.3916,-0.3916
BAC,2017,Financial Services,0,Negative/Flat Return,-16.076899331689738,Underperformer (-5% to -20%),87352000000.0,0.0436,Flat (0-5%),87352000000.0,32609000000.0,18232000000.0,1.63,1.56,1.0,0.3344,0.359,0.2087,High (≥20%),0.1129,9864000000.0,9864000000.0,0.0,2281234000000.0,2014088000000.0,267146000000.0,605234000000.0,436933000000.0,,311875348882.5,91265942827.9199,18.3436,3.5703,1.5799,2.7888,,0.0682,,,1.6356,0.1915,Elevated (1-2x),0.3938873462533,0.3743058841491,0.0,8.5676,1.7882,26.202,0.39,0.01924219626745,0.0436,0.0296,0.0382,-0.4291,-0.4291
BAC,2018,Financial Services,1,Positive Return,44.31598762467044,Strong Outperformer (>20%),91247000000.0,0.0446,Flat (0-5%),91247000000.0,37866000000.0,28147000000.0,2.64,2.61,1.0,0.379,0.402,0.3085,High (≥20%),0.4331,39520000000.0,39520000000.0,0.0,2354507000000.0,2089182000000.0,265325000000.0,711732000000.0,436569000000.0,-444365000000.0,241821810728.96,-33341189271.04,9.3333,2.6502,1.2364,0.0,,0.1061,,,1.6454,0.1854,Elevated (1-2x),0.41173975018571,0.41079879921765,0.0,9.0375,2.7878,26.279,0.54,0.0280075100901429,0.0446,0.6065,0.6196,3.0065,3.0065
BLK,2014,Financial Services,0,Negative/Flat Return,-2.127265759522705,Neutral (-5% to 5%),11081000000.0,0.0885,Moderate (5-15%),9913000000.0,4474000000.0,3294000000.0,19.58,19.25,0.8946,0.4203,0.45,0.2973,High (≥20%),0.2726,3087000000.0,3021000000.0,-66000000.0,239792000000.0,212272000000.0,27366000000.0,,8311000000.0,,59073916409.76,78277946565.12,18.2615,5.3311,0.0,12.9642,,0.1204,,,0.3037,0.0347,Conservative (<0.5x),,,20.0733,65.8701,19.5809,162.675,7.72,0.024933701093305,0.0872,0.1235,0.1364,-0.1524,-0.1485
BLK,2015,Financial Services,1,Positive Return,17.19153578100473,Outperformer (5-20%),11401000000.0,0.0289,Flat (0-5%),10177000000.0,4664000000.0,3345000000.0,20.1,19.79,0.8926,0.4209,0.447,0.2934,High (≥20%),0.2441,3004000000.0,2783000000.0,-221000000.0,225261000000.0,196217000000.0,28503000000.0,6231000000.0,4930000000.0,,55842740061.32,78277946565.12,16.9413,4.8981,0.0,12.9642,,0.1174,,,0.173,0.0219,Conservative (<0.5x),1.1877236363636,0.24634181818182,23.5245,68.5197,20.1034,171.30200000000002,8.72,0.0284792486855679,0.0266,0.0155,0.0266,-0.0269,-0.0788
BLK,2016,Financial Services,1,Positive Return,36.09262320173502,Strong Outperformer (>20%),12261000000.0,0.0754,Moderate (5-15%),9896000000.0,4565000000.0,3168000000.0,19.27,19.02,0.8071,0.3802,0.402,0.2584,High (≥20%),0.1757,2273000000.0,2154000000.0,-119000000.0,220177000000.0,190833000000.0,29098000000.0,6175000000.0,4915000000.0,,62628456988.35,78277946565.12,20.0535,5.1079,0.0,12.9642,,0.1089,,,0.1689,0.0223,Conservative (<0.5x),1.230885048442,0.27134066509557,22.7415,74.5686,19.267,176.967,9.16,0.025912653225832,-0.0276,-0.0529,-0.0413,-0.2433,-0.226
BLK,2017,Financial Services,0,Negative/Flat Return,-20.870498202340485,Heavy Decline (<-20%),13600000000.0,0.1092,Moderate (5-15%),11042000000.0,5254000000.0,4952000000.0,30.54,30.12,0.8119,0.3989999999999999,0.417,0.3641,High (≥20%),0.2789999999999999,3950000000.0,3795000000.0,-155000000.0,220241000000.0,187977000000.0,31798000000.0,7038000000.0,5014000000.0,,81604259984.17,78277946565.12,16.6657,6.0003,69.0312,12.9642,,0.1557,,,0.1577,0.0228,Conservative (<0.5x),1.3077370564282,0.35402123327516,26.4732,83.8675,30.5376,196.09,10.0,0.020961891141117,0.1158,0.5631,0.5848,0.7378,0.7618
BLK,2018,Financial Services,1,Positive Return,33.016666091989606,Strong Outperformer (>20%),14198000000.0,0.044,Flat (0-5%),11525000000.0,5457000000.0,4305000000.0,26.86,26.58,0.8117,0.392,0.407,0.3032,High (≥20%),0.2022,3075000000.0,2871000000.0,-204000000.0,159573000000.0,126033000000.0,32374000000.0,6753000000.0,5063000000.0,-2509000000.0,61952540579.34,60527540579.34,14.6247,4.3635,61.8406,10.4628,,0.133,,,0.1564,0.0317,Conservative (<0.5x),1.3770210988093,0.39314810946313,30.2446,88.5708,26.8557,201.957,12.093,0.0317318363995589,0.0437,-0.1307,-0.1205,-0.2215,-0.2435
C,2014,Financial Services,0,Negative/Flat Return,-4.346776432437388,Neutral (-5% to 5%),77219000000.0,0.0065,Flat (0-5%),69752000000.0,14701000000.0,7310000000.0,2.21,2.2,0.9033,0.1879,0.2339999999999999,0.0947,Low (0-10%),0.5644,46343000000.0,43580000000.0,-2763000000.0,1842181000000.0,1630485000000.0,210185000000.0,,454853000000.0,,163925608233.52,156708533389.88,24.4842,2.1229,0.9087,5.8732,,0.0348,,,2.1641,0.2469,High (>2x),,,0.0,25.4714,2.4113,69.331,0.04,0.0041052464286418,0.0226,-0.4648,-0.492,-0.2672,-0.2793
C,2015,Financial Services,1,Positive Return,17.308756201493953,Outperformer (5-20%),76354000000.0,-0.0112,Declining,68441000000.0,24826000000.0,17242000000.0,5.41,5.4,0.8964,0.3233,0.369,0.2258,High (≥20%),0.4861,39737000000.0,37116000000.0,-2621000000.0,1731210000000.0,1508118000000.0,221857000000.0,464944000000.0,368850000000.0,,154162756305.0,156708533389.88,9.5656,2.0191,0.7919,5.8732,,0.0777,,,1.6626,0.2131,Elevated (1-2x),0.49957863368367,0.39463198538836,0.0,25.4174,5.7397,73.854,0.16,0.0085498170436046,-0.0188,1.3587,1.4480000000000002,-0.1425,-0.1483
C,2016,Financial Services,1,Positive Return,24.594713787721584,Strong Outperformer (>20%),70797000000.0,-0.0728,Declining,63815000000.0,21477000000.0,14912000000.0,4.72,4.72,0.9014,0.3017,0.354,0.2106,High (≥20%),0.7295,53733000000.0,51644000000.0,-2089000000.0,1792077000000.0,1565934000000.0,225120000000.0,534758000000.0,378700000000.0,,172665155726.32,156708533389.88,12.8369,2.4389,0.8663,5.8732,,0.0662,,,1.6822,0.2113,Elevated (1-2x),0.51734963343244,0.43369851587844,0.0,24.5133,5.1633,77.947,0.42,0.013736250006086,-0.0676,-0.1351,-0.1275,0.3522,0.3914
C,2017,Financial Services,0,Negative/Flat Return,-28.438173894529854,Heavy Decline (<-20%),72444000000.0,0.0233,Flat (0-5%),64993000000.0,22761000000.0,-6798000000.0,-2.98,-2.98,0.8971,0.3118,0.362,-0.0938,Negative,-0.1623,-8774000000.0,-11758000000.0,-2984000000.0,1842465000000.0,1640793000000.0,200740000000.0,542071000000.0,437438000000.0,,196607988645.64,156708533389.88,0.0,2.7139,1.118,5.8732,,-0.0339,,,2.1791,0.2374,High (>2x),0.5228500819932,0.43090412252434,0.0,26.846,-2.5192,74.389,0.96,0.019603084023882,0.0185,-1.4559,-1.6314,-1.1633,-1.2277
C,2018,Financial Services,1,Positive Return,53.48648158207718,Strong Outperformer (>20%),72854000000.0,0.0057,Flat (0-5%),65286000000.0,23445000000.0,18045000000.0,6.69,6.68,0.8961,0.3212,0.373,0.2477,High (≥20%),0.4583,36952000000.0,33390000000.0,-3562000000.0,1917383000000.0,1720309000000.0,196220000000.0,596041000000.0,442113000000.0,-344261000000.0,127137642484.78,-26790357515.22,7.7818,1.7451,0.7398,0.0,,0.092,,,2.2531,0.2306,High (>2x),0.5148774545621699,0.4332577951495,0.0,29.2199,7.2374,78.699,1.54,0.039197130801071,0.0045,3.6545,3.245,5.2115,3.8398
CAT,2014,Industrials,0,Negative/Flat Return,-23.26703294269905,Heavy Decline (<-20%),55184000000.0,-0.0085,Declining,13842000000.0,3314000000.0,2452000000.0,3.97,3.9,0.2508,0.0657,0.123,0.0444,Low (0-10%),0.1012,8057000000.0,5582000000.0,-2475000000.0,84681000000.0,67855000000.0,16746000000.0,7341000000.0,39285000000.0,31944000000.0,55412158937.22,87356158937.22,23.0554,1.0041,8.0981,12.8635,0.0889,0.1464,0.034,0.034,2.3459,0.4639,High (>2x),1.394,1.438928148653,7.4959,89.4102,3.9728,27.132,2.6,0.033035174919481,-0.0253,-0.3529,-0.3237,-0.2094,-0.1528
CAT,2015,Industrials,1,Positive Return,43.89382348503098,Strong Outperformer (>20%),47011000000.0,-0.1481,Declining,12878000000.0,3785000000.0,2512000000.0,4.23,4.18,0.2739,0.0837,0.148,0.0534,Low (0-10%),0.0893,6699000000.0,4198000000.0,-2501000000.0,78342000000.0,63457000000.0,14809000000.0,6460000000.0,38013000000.0,31553000000.0,39568609115.96,71121609115.96,16.0662,0.8417,7.517,10.1879,0.1076,0.1696,0.0405,0.0405,2.5669,0.4852,High (>2x),1.277,1.4086959835378,7.7613,79.1031,4.2268,24.918000000000003,2.94,0.048307426243476,-0.0696,0.0245,0.0655,-0.1685,-0.2479
CAT,2016,Industrials,1,Positive Return,72.70580259228646,Strong Outperformer (>20%),38537000000.0,-0.1803,Declining,9897000000.0,1162000000.0,-67000000.0,-0.11,-0.11,0.2568,0.0163,0.095,-0.0017,Negative,0.0937,5639000000.0,3610000000.0,-2029000000.0,74704000000.0,61491000000.0,13213000000.0,7168000000.0,36783000000.0,29615000000.0,54990972264.15,84605972264.15,0.0,1.4269999999999998,11.3374,23.0911,-0.0032,-0.0051,0.0131,0.0131,2.7838,0.4924,High (>2x),1.223,1.3874177253942002,1.2475,65.9541,-0.1147,22.613000000000003,3.08,0.034931426239477,-0.2315,-1.0267,-1.026,-0.1582,-0.1401
CAT,2017,Industrials,0,Negative/Flat Return,-17.274621389923,Underperformer (-5% to -20%),45462000000.0,0.1797,High Growth (>15%),13556000000.0,4460000000.0,754000000.0,1.27,1.26,0.2982,0.1017,0.165,0.0166,Low (0-10%),0.0997,5706000000.0,4534000000.0,-1172000000.0,76962000000.0,63196000000.0,13766000000.0,8261000000.0,34878000000.0,26617000000.0,93428369717.28,120045369717.28,123.6535,2.0551,17.0369,16.0039,0.0321,0.0548,0.0528,0.0528,2.5336,0.4532,High (>2x),1.346,1.4476254130927,8.7081,76.8199,1.2741,23.261,3.1,0.020394762002426,0.3697,12.2537,12.5455,0.0119,0.256
CAT,2018,Industrials,1,Positive Return,20.16613555304312,Strong Outperformer (>20%),54722000000.0,0.2037,High Growth (>15%),17003000000.0,8293000000.0,6147000000.0,10.39,10.26,0.3107,0.1507,0.201,0.1123,Medium (10-20%),0.0837,6558000000.0,4578000000.0,-1980000000.0,78509000000.0,64429000000.0,14080000000.0,7857000000.0,36553000000.0,28696000000.0,74984859766.77,103680859766.77,12.23,1.3703,12.5962,9.4127,0.2566,0.4366,0.096,0.096,2.5961,0.4656,High (>2x),1.368,1.4088879438656,20.4183,92.5296,10.394,23.808000000000003,3.28,0.0262870746828079,0.2543,7.1525,7.1811,0.1493,0.0097
CCI,2014,Real Estate,1,Positive Return,13.217635898048268,Outperformer (5-20%),3538756000.0,0.2348,High Growth (>15%),2232150000.0,940682000.0,390513000.0,1.04,1.04,0.6308,0.2692,0.5479999999999999,0.1104,Medium (10-20%),0.2378,1600197000.0,841662000.0,-758535000.0,21143276000.0,14406048000.0,6716225000.0,298723000.0,11920861000.0,11622138000.0,26274609647.0,37896747647.0,75.6731,7.4248,0.0,19.5511,0.0418,0.0581,0.0294,0.0294,1.7749,0.5638,Elevated (1-2x),1.376,1.9461738747022,1.6616,10.6492,1.1752,20.211,1.87,0.0282297035530329,0.1906,3.4004,3.0,0.3665,0.3228
CCI,2015,Real Estate,1,Positive Return,5.812066826956,Outperformer (5-20%),3663851000.0,0.0353,Flat (0-5%),2342425000.0,946180000.0,1520992000.0,4.44,4.42,0.6393,0.545,0.828,0.4151,High (≥20%),0.2416,1794025000.0,885133000.0,-908892000.0,21936966000.0,14847745000.0,7089221000.0,309541000.0,12149959000.0,11840418000.0,28854529490.15,40694947490.15,19.4707,7.8755,0.0,13.4181,0.1567,0.2145,0.0283,0.0283,1.7139,0.5539,Elevated (1-2x),1.147,2.2554534943399,3.7878,11.0025,4.5675,21.289,3.345,0.044043016828944,0.0494,3.2623,3.2692,0.1211,0.0516
CCI,2016,Real Estate,1,Positive Return,32.920135180218175,Strong Outperformer (>20%),3921000000.0,0.0702,Moderate (5-15%),2480000000.0,949000000.0,357000000.0,0.95,0.95,0.6325,0.2267,0.51,0.091,Low (0-10%),0.2328,1787000000.0,913000000.0,-874000000.0,22675092000.0,15117977000.0,7557115000.0,692146000.0,12171142000.0,11478996000.0,29417946644.8,40896942644.8,91.3684,7.5027,0.0,20.4689,0.0351,0.0472,0.0281,0.0281,1.6106,0.5368,Elevated (1-2x),1.378,2.4791424603814,1.7262,11.5324,1.05,22.227,3.605,0.045783075722547,0.0587,-0.7806,-0.7859999999999999,-0.0039,0.0315
